speaker,video,success,reason,time_sec,frames,save_path
s17_processed,pwih9a.mpg,True,,2.415,75,data/processed/grid/s17_processed\pwih9a.npy
s17_processed,pwih6n.mpg,True,,3.561,75,data/processed/grid/s17_processed\pwih6n.npy
s17_processed,pwib5a.mpg,True,,5.154,74,data/processed/grid/s17_processed\pwib5a.npy
s17_processed,pwih8p.mpg,True,,3.941,74,data/processed/grid/s17_processed\pwih8p.npy
s17_processed,pwio1s.mpg,True,,4.163,75,data/processed/grid/s17_processed\pwio1s.npy
s17_processed,pwih7s.mpg,True,,4.495,74,data/processed/grid/s17_processed\pwih7s.npy
s17_processed,pwio2p.mpg,True,,4.238,75,data/processed/grid/s17_processed\pwio2p.npy
s17_processed,pwio3a.mpg,True,,4.673,75,data/processed/grid/s17_processed\pwio3a.npy
s17_processed,pwiozn.mpg,True,,3.673,75,data/processed/grid/s17_processed\pwiozn.npy
s17_processed,pwiu6p.mpg,True,,3.037,74,data/processed/grid/s17_processed\pwiu6p.npy
s17_processed,pwiu4n.mpg,True,,3.982,75,data/processed/grid/s17_processed\pwiu4n.npy
s17_processed,pwiu5s.mpg,True,,4.605,74,data/processed/grid/s17_processed\pwiu5s.npy
s17_processed,pwiu7a.mpg,True,,5.069,75,data/processed/grid/s17_processed\pwiu7a.npy
s17_processed,pwwc7a.mpg,True,,3.317,75,data/processed/grid/s17_processed\pwwc7a.npy
s17_processed,pwwc4n.mpg,True,,4.389,73,data/processed/grid/s17_processed\pwwc4n.npy
s17_processed,pwwjzp.mpg,True,,2.685,73,data/processed/grid/s17_processed\pwwjzp.npy
s17_processed,pwwi9s.mpg,True,,3.084,73,data/processed/grid/s17_processed\pwwi9s.npy
s17_processed,pwwc6p.mpg,True,,4.177,75,data/processed/grid/s17_processed\pwwc6p.npy
s17_processed,pwwc5s.mpg,True,,5.086,74,data/processed/grid/s17_processed\pwwc5s.npy
s17_processed,pwwi8n.mpg,True,,4.761,74,data/processed/grid/s17_processed\pwwi8n.npy
s17_processed,pwwp2n.mpg,True,,3.991,74,data/processed/grid/s17_processed\pwwp2n.npy
s17_processed,pwwj1a.mpg,True,,5.074,75,data/processed/grid/s17_processed\pwwj1a.npy
s17_processed,pwwp5a.mpg,True,,2.818,75,data/processed/grid/s17_processed\pwwp5a.npy
s17_processed,pwwv9a.mpg,True,,2.537,75,data/processed/grid/s17_processed\pwwv9a.npy
s17_processed,pwwp3s.mpg,True,,5.207,74,data/processed/grid/s17_processed\pwwp3s.npy
s17_processed,pwwv8p.mpg,True,,3.753,73,data/processed/grid/s17_processed\pwwv8p.npy
s17_processed,pwwv7s.mpg,True,,4.326,74,data/processed/grid/s17_processed\pwwv7s.npy
s17_processed,sbaf4p.mpg,True,,3.225,73,data/processed/grid/s17_processed\sbaf4p.npy
s17_processed,pwwv6n.mpg,True,,5.198,74,data/processed/grid/s17_processed\pwwv6n.npy
s17_processed,pwwp4p.mpg,True,,5.778,74,data/processed/grid/s17_processed\pwwp4p.npy
s17_processed,sbal6n.mpg,True,,2.926,73,data/processed/grid/s17_processed\sbal6n.npy
s17_processed,sbaf2n.mpg,True,,4.842,74,data/processed/grid/s17_processed\sbaf2n.npy
s17_processed,sbaf3s.mpg,True,,5.120,75,data/processed/grid/s17_processed\sbaf3s.npy
s17_processed,sbal8p.mpg,True,,3.230,73,data/processed/grid/s17_processed\sbal8p.npy
s17_processed,sbal7s.mpg,True,,4.448,74,data/processed/grid/s17_processed\sbal7s.npy
s17_processed,sbal9a.mpg,True,,3.548,75,data/processed/grid/s17_processed\sbal9a.npy
s17_processed,sbaf5a.mpg,True,,5.114,75,data/processed/grid/s17_processed\sbaf5a.npy
s17_processed,sbas2p.mpg,True,,3.016,74,data/processed/grid/s17_processed\sbas2p.npy
s17_processed,sbas1s.mpg,True,,4.838,74,data/processed/grid/s17_processed\sbas1s.npy
s17_processed,sbbf6n.mpg,True,,2.063,75,data/processed/grid/s17_processed\sbbf6n.npy
s17_processed,sbas3a.mpg,True,,4.538,75,data/processed/grid/s17_processed\sbas3a.npy
s17_processed,sbaz6p.mpg,True,,3.226,75,data/processed/grid/s17_processed\sbaz6p.npy
s17_processed,sbaz4n.mpg,True,,4.513,75,data/processed/grid/s17_processed\sbaz4n.npy
s17_processed,sbaz5s.mpg,True,,5.298,74,data/processed/grid/s17_processed\sbaz5s.npy
s17_processed,sbaszn.mpg,True,,5.683,75,data/processed/grid/s17_processed\sbaszn.npy
s17_processed,sbaz7a.mpg,True,,4.240,75,data/processed/grid/s17_processed\sbaz7a.npy
s17_processed,sbbf7s.mpg,True,,5.010,75,data/processed/grid/s17_processed\sbbf7s.npy
s17_processed,sbbf8p.mpg,True,,5.013,73,data/processed/grid/s17_processed\sbbf8p.npy
s17_processed,sbbmzn.mpg,True,,2.867,75,data/processed/grid/s17_processed\sbbmzn.npy
s17_processed,sbbm1s.mpg,True,,3.772,75,data/processed/grid/s17_processed\sbbm1s.npy
s17_processed,sbbs7a.mpg,True,,2.249,74,data/processed/grid/s17_processed\sbbs7a.npy
s17_processed,sbbf9a.mpg,True,,5.663,75,data/processed/grid/s17_processed\sbbf9a.npy
s17_processed,sbbs6p.mpg,True,,2.813,73,data/processed/grid/s17_processed\sbbs6p.npy
s17_processed,sbbm2p.mpg,True,,4.593,74,data/processed/grid/s17_processed\sbbm2p.npy
s17_processed,sbbz9s.mpg,True,,2.174,74,data/processed/grid/s17_processed\sbbz9s.npy
s17_processed,sbbm3a.mpg,True,,5.072,73,data/processed/grid/s17_processed\sbbm3a.npy
s17_processed,sbbs4n.mpg,True,,5.101,74,data/processed/grid/s17_processed\sbbs4n.npy
s17_processed,sbbs5s.mpg,True,,4.690,75,data/processed/grid/s17_processed\sbbs5s.npy
s17_processed,sbie9s.mpg,True,,4.089,74,data/processed/grid/s17_processed\sbie9s.npy
s17_processed,sbil2n.mpg,True,,3.398,75,data/processed/grid/s17_processed\sbil2n.npy
s17_processed,sbbz8n.mpg,True,,4.786,74,data/processed/grid/s17_processed\sbbz8n.npy
s17_processed,sbie8n.mpg,True,,4.860,75,data/processed/grid/s17_processed\sbie8n.npy
s17_processed,sbil3s.mpg,True,,4.038,75,data/processed/grid/s17_processed\sbil3s.npy
s17_processed,sbif1a.mpg,True,,4.638,74,data/processed/grid/s17_processed\sbif1a.npy
s17_processed,sbil5a.mpg,True,,3.893,75,data/processed/grid/s17_processed\sbil5a.npy
s17_processed,sbifzp.mpg,True,,5.105,75,data/processed/grid/s17_processed\sbifzp.npy
s17_processed,sbil4p.mpg,True,,4.456,75,data/processed/grid/s17_processed\sbil4p.npy
s17_processed,sbir6n.mpg,True,,4.202,75,data/processed/grid/s17_processed\sbir6n.npy
s17_processed,sbiz1s.mpg,True,,2.841,75,data/processed/grid/s17_processed\sbiz1s.npy
s17_processed,sbir7s.mpg,True,,5.045,75,data/processed/grid/s17_processed\sbir7s.npy
s17_processed,sbizzn.mpg,True,,3.355,73,data/processed/grid/s17_processed\sbizzn.npy
s17_processed,sbir8p.mpg,True,,4.360,73,data/processed/grid/s17_processed\sbir8p.npy
s17_processed,sbwgzn.mpg,True,,2.987,75,data/processed/grid/s17_processed\sbwgzn.npy
s17_processed,sbir9a.mpg,True,,5.105,75,data/processed/grid/s17_processed\sbir9a.npy
s17_processed,sbiz2p.mpg,True,,5.166,75,data/processed/grid/s17_processed\sbiz2p.npy
s17_processed,sbwg2p.mpg,True,,3.990,73,data/processed/grid/s17_processed\sbwg2p.npy
s17_processed,sbwg3a.mpg,True,,3.838,72,data/processed/grid/s17_processed\sbwg3a.npy
s17_processed,sbiz3a.mpg,True,,4.971,74,data/processed/grid/s17_processed\sbiz3a.npy
s17_processed,sbwg1s.mpg,True,,5.169,75,data/processed/grid/s17_processed\sbwg1s.npy
s17_processed,sbwm7a.mpg,True,,2.451,73,data/processed/grid/s17_processed\sbwm7a.npy
s17_processed,sbwm5s.mpg,True,,3.879,74,data/processed/grid/s17_processed\sbwm5s.npy
s17_processed,sbwm4n.mpg,True,,4.685,75,data/processed/grid/s17_processed\sbwm4n.npy
s17_processed,sbwm6p.mpg,True,,4.311,74,data/processed/grid/s17_processed\sbwm6p.npy
s17_processed,sbws8n.mpg,True,,4.244,75,data/processed/grid/s17_processed\sbws8n.npy
s17_processed,sbwt1a.mpg,True,,4.241,75,data/processed/grid/s17_processed\sbwt1a.npy
s17_processed,sgaa7s.mpg,True,,4.140,75,data/processed/grid/s17_processed\sgaa7s.npy
s17_processed,sbwtzp.mpg,True,,4.624,75,data/processed/grid/s17_processed\sbwtzp.npy
s17_processed,sgaa6n.mpg,True,,4.521,75,data/processed/grid/s17_processed\sgaa6n.npy
s17_processed,sbws9s.mpg,True,,5.254,75,data/processed/grid/s17_processed\sbws9s.npy
s17_processed,sgah3a.mpg,True,,2.101,74,data/processed/grid/s17_processed\sgah3a.npy
s17_processed,sgaa8p.mpg,True,,4.285,75,data/processed/grid/s17_processed\sgaa8p.npy
s17_processed,sgah2p.mpg,True,,3.311,75,data/processed/grid/s17_processed\sgah2p.npy
s17_processed,sgaa9a.mpg,True,,4.856,75,data/processed/grid/s17_processed\sgaa9a.npy
s17_processed,sgah1s.mpg,True,,4.782,75,data/processed/grid/s17_processed\sgah1s.npy
s17_processed,sgauzp.mpg,True,,1.907,75,data/processed/grid/s17_processed\sgauzp.npy
s17_processed,sgahzn.mpg,True,,4.918,75,data/processed/grid/s17_processed\sgahzn.npy
s17_processed,sgan4n.mpg,True,,4.565,75,data/processed/grid/s17_processed\sgan4n.npy
s17_processed,sgan5s.mpg,True,,4.658,75,data/processed/grid/s17_processed\sgan5s.npy
s17_processed,sgan7a.mpg,True,,4.370,74,data/processed/grid/s17_processed\sgan7a.npy
s17_processed,sgat9s.mpg,True,,4.723,75,data/processed/grid/s17_processed\sgat9s.npy
s17_processed,sgan6p.mpg,True,,5.319,75,data/processed/grid/s17_processed\sgan6p.npy
s17_processed,sgbb1s.mpg,True,,3.993,73,data/processed/grid/s17_processed\sgbb1s.npy
s17_processed,sgau1a.mpg,True,,4.756,75,data/processed/grid/s17_processed\sgau1a.npy
s17_processed,sgat8n.mpg,True,,5.437,75,data/processed/grid/s17_processed\sgat8n.npy
s17_processed,sgbh4n.mpg,True,,2.195,75,data/processed/grid/s17_processed\sgbh4n.npy
s17_processed,sgbb3a.mpg,True,,4.240,74,data/processed/grid/s17_processed\sgbb3a.npy
s17_processed,sgbb2p.mpg,True,,4.895,73,data/processed/grid/s17_processed\sgbb2p.npy
s17_processed,sgbbzn.mpg,True,,3.605,74,data/processed/grid/s17_processed\sgbbzn.npy
s17_processed,sgbh5s.mpg,True,,3.812,75,data/processed/grid/s17_processed\sgbh5s.npy
s17_processed,sgbh6p.mpg,True,,3.900,73,data/processed/grid/s17_processed\sgbh6p.npy
s17_processed,sgbozp.mpg,True,,4.058,74,data/processed/grid/s17_processed\sgbozp.npy
s17_processed,sgbu2n.mpg,True,,3.664,75,data/processed/grid/s17_processed\sgbu2n.npy
s17_processed,sgbo1a.mpg,True,,4.507,75,data/processed/grid/s17_processed\sgbo1a.npy
s17_processed,sgbn8n.mpg,True,,4.632,75,data/processed/grid/s17_processed\sgbn8n.npy
s17_processed,sgbn9s.mpg,True,,4.656,74,data/processed/grid/s17_processed\sgbn9s.npy
s17_processed,sgbh7a.mpg,True,,4.989,75,data/processed/grid/s17_processed\sgbh7a.npy
s17_processed,sgbu5a.mpg,True,,3.454,75,data/processed/grid/s17_processed\sgbu5a.npy
s17_processed,sgia3s.mpg,True,,3.257,75,data/processed/grid/s17_processed\sgia3s.npy
s17_processed,sgbu3s.mpg,True,,4.957,74,data/processed/grid/s17_processed\sgbu3s.npy
s17_processed,sgia5a.mpg,True,,2.092,75,data/processed/grid/s17_processed\sgia5a.npy
s17_processed,sgia2n.mpg,True,,3.986,74,data/processed/grid/s17_processed\sgia2n.npy
s17_processed,sgbu4p.mpg,True,,5.850,75,data/processed/grid/s17_processed\sgbu4p.npy
s17_processed,sgig6n.mpg,True,,3.151,74,data/processed/grid/s17_processed\sgig6n.npy
s17_processed,sgig9a.mpg,True,,4.313,75,data/processed/grid/s17_processed\sgig9a.npy
s17_processed,sgig7s.mpg,True,,4.474,74,data/processed/grid/s17_processed\sgig7s.npy
s17_processed,sgit5s.mpg,True,,2.143,75,data/processed/grid/s17_processed\sgit5s.npy
s17_processed,sgin2p.mpg,True,,3.346,75,data/processed/grid/s17_processed\sgin2p.npy
s17_processed,sgig8p.mpg,True,,5.083,75,data/processed/grid/s17_processed\sgig8p.npy
s17_processed,sgin3a.mpg,True,,3.700,75,data/processed/grid/s17_processed\sgin3a.npy
s17_processed,sgia4p.mpg,True,,5.793,74,data/processed/grid/s17_processed\sgia4p.npy
s17_processed,sginzn.mpg,True,,3.858,75,data/processed/grid/s17_processed\sginzn.npy
s17_processed,sgin1s.mpg,True,,5.225,75,data/processed/grid/s17_processed\sgin1s.npy
s17_processed,sgwb7a.mpg,True,,2.074,74,data/processed/grid/s17_processed\sgwb7a.npy
s17_processed,sgit4n.mpg,True,,5.255,75,data/processed/grid/s17_processed\sgit4n.npy
s17_processed,sgit7a.mpg,True,,3.064,74,data/processed/grid/s17_processed\sgit7a.npy
s17_processed,sgwi1a.mpg,True,,2.450,75,data/processed/grid/s17_processed\sgwi1a.npy
s17_processed,sgit6p.mpg,True,,5.847,75,data/processed/grid/s17_processed\sgit6p.npy
s17_processed,sgwb6p.mpg,True,,4.544,75,data/processed/grid/s17_processed\sgwb6p.npy
s17_processed,sgwo4p.mpg,True,,2.101,75,data/processed/grid/s17_processed\sgwo4p.npy
s17_processed,sgwb5s.mpg,True,,4.786,75,data/processed/grid/s17_processed\sgwb5s.npy
s17_processed,sgwb4n.mpg,True,,5.428,75,data/processed/grid/s17_processed\sgwb4n.npy
s17_processed,sgwh8n.mpg,True,,4.625,75,data/processed/grid/s17_processed\sgwh8n.npy
s17_processed,sgwh9s.mpg,True,,5.446,74,data/processed/grid/s17_processed\sgwh9s.npy
s17_processed,sgwo3s.mpg,True,,3.535,73,data/processed/grid/s17_processed\sgwo3s.npy
s17_processed,sgwizp.mpg,True,,5.034,74,data/processed/grid/s17_processed\sgwizp.npy
s17_processed,sgwu9a.mpg,True,,2.290,75,data/processed/grid/s17_processed\sgwu9a.npy
s17_processed,sgwu8p.mpg,True,,2.431,74,data/processed/grid/s17_processed\sgwu8p.npy
s17_processed,sgwo2n.mpg,True,,4.933,75,data/processed/grid/s17_processed\sgwo2n.npy
s17_processed,sgwo5a.mpg,True,,4.944,75,data/processed/grid/s17_processed\sgwo5a.npy
s17_processed,sgwu7s.mpg,True,,3.829,75,data/processed/grid/s17_processed\sgwu7s.npy
s17_processed,sraf9s.mpg,True,,3.265,73,data/processed/grid/s17_processed\sraf9s.npy
s17_processed,srag1a.mpg,True,,3.528,73,data/processed/grid/s17_processed\srag1a.npy
s17_processed,sgwu6n.mpg,True,,5.918,75,data/processed/grid/s17_processed\sgwu6n.npy
s17_processed,sram4p.mpg,True,,2.916,73,data/processed/grid/s17_processed\sram4p.npy
s17_processed,sras7s.mpg,True,,1.941,75,data/processed/grid/s17_processed\sras7s.npy
s17_processed,sras6n.mpg,True,,2.462,74,data/processed/grid/s17_processed\sras6n.npy
s17_processed,sragzp.mpg,True,,4.810,75,data/processed/grid/s17_processed\sragzp.npy
s17_processed,sraf8n.mpg,True,,6.243,73,data/processed/grid/s17_processed\sraf8n.npy
s17_processed,sras8p.mpg,True,,3.306,74,data/processed/grid/s17_processed\sras8p.npy
s17_processed,sram2n.mpg,True,,5.421,74,data/processed/grid/s17_processed\sram2n.npy
s17_processed,sram5a.mpg,True,,4.613,75,data/processed/grid/s17_processed\sram5a.npy
s17_processed,sras9a.mpg,True,,3.084,74,data/processed/grid/s17_processed\sras9a.npy
s17_processed,srbazp.mpg,True,,3.030,73,data/processed/grid/s17_processed\srbazp.npy
s17_processed,sram3s.mpg,True,,6.042,75,data/processed/grid/s17_processed\sram3s.npy
s17_processed,srbg5a.mpg,True,,2.874,74,data/processed/grid/s17_processed\srbg5a.npy
s17_processed,srbg3s.mpg,True,,3.581,75,data/processed/grid/s17_processed\srbg3s.npy
s17_processed,srbm8p.mpg,True,,3.236,74,data/processed/grid/s17_processed\srbm8p.npy
s17_processed,srbg4p.mpg,True,,4.345,74,data/processed/grid/s17_processed\srbg4p.npy
s17_processed,srbg2n.mpg,True,,5.501,74,data/processed/grid/s17_processed\srbg2n.npy
s17_processed,srbm6n.mpg,True,,4.260,75,data/processed/grid/s17_processed\srbm6n.npy
s17_processed,srbm7s.mpg,True,,4.345,74,data/processed/grid/s17_processed\srbm7s.npy
s17_processed,srba1a.mpg,True,,6.498,75,data/processed/grid/s17_processed\srba1a.npy
s17_processed,srbm9a.mpg,True,,4.414,72,data/processed/grid/s17_processed\srbm9a.npy
s17_processed,srif4n.mpg,True,,2.054,75,data/processed/grid/s17_processed\srif4n.npy
s17_processed,srbt1s.mpg,True,,4.792,75,data/processed/grid/s17_processed\srbt1s.npy
s17_processed,srbtzn.mpg,True,,3.669,74,data/processed/grid/s17_processed\srbtzn.npy
s17_processed,srbt2p.mpg,True,,5.006,73,data/processed/grid/s17_processed\srbt2p.npy
s17_processed,srif7a.mpg,True,,3.242,75,data/processed/grid/s17_processed\srif7a.npy
s17_processed,srbt3a.mpg,True,,5.429,75,data/processed/grid/s17_processed\srbt3a.npy
s17_processed,sril8n.mpg,True,,3.569,74,data/processed/grid/s17_processed\sril8n.npy
s17_processed,srif5s.mpg,True,,4.793,74,data/processed/grid/s17_processed\srif5s.npy
s17_processed,srim1a.mpg,True,,3.230,74,data/processed/grid/s17_processed\srim1a.npy
s17_processed,srif6p.mpg,True,,4.622,74,data/processed/grid/s17_processed\srif6p.npy
s17_processed,srimzp.mpg,True,,3.561,74,data/processed/grid/s17_processed\srimzp.npy
s17_processed,sris2n.mpg,True,,3.648,74,data/processed/grid/s17_processed\sris2n.npy
s17_processed,sril9s.mpg,True,,5.229,75,data/processed/grid/s17_processed\sril9s.npy
s17_processed,sris4p.mpg,True,,3.615,74,data/processed/grid/s17_processed\sris4p.npy
s17_processed,sriz7s.mpg,True,,2.888,75,data/processed/grid/s17_processed\sriz7s.npy
s17_processed,sriz9a.mpg,True,,2.334,75,data/processed/grid/s17_processed\sriz9a.npy
s17_processed,sris3s.mpg,True,,4.839,75,data/processed/grid/s17_processed\sris3s.npy
s17_processed,sris5a.mpg,True,,4.645,74,data/processed/grid/s17_processed\sris5a.npy
s17_processed,srwg7s.mpg,True,,2.039,70,data/processed/grid/s17_processed\srwg7s.npy
s17_processed,srwa3s.mpg,True,,4.041,74,data/processed/grid/s17_processed\srwa3s.npy
s17_processed,sriz8p.mpg,True,,4.728,74,data/processed/grid/s17_processed\sriz8p.npy
s17_processed,sriz6n.mpg,True,,5.709,75,data/processed/grid/s17_processed\sriz6n.npy
s17_processed,srwg9a.mpg,True,,2.773,74,data/processed/grid/s17_processed\srwg9a.npy
s17_processed,srwa2n.mpg,True,,5.095,75,data/processed/grid/s17_processed\srwa2n.npy
s17_processed,srwa4p.mpg,True,,4.747,75,data/processed/grid/s17_processed\srwa4p.npy
s17_processed,srwn2p.mpg,True,,2.039,75,data/processed/grid/s17_processed\srwn2p.npy
s17_processed,srwa5a.mpg,True,,5.362,73,data/processed/grid/s17_processed\srwa5a.npy
s17_processed,srwg8p.mpg,True,,4.775,75,data/processed/grid/s17_processed\srwg8p.npy
s17_processed,srwg6n.mpg,True,,5.828,75,data/processed/grid/s17_processed\srwg6n.npy
s17_processed,srwn1s.mpg,True,,4.796,75,data/processed/grid/s17_processed\srwn1s.npy
s17_processed,srwt6p.mpg,True,,3.431,75,data/processed/grid/s17_processed\srwt6p.npy
s17_processed,srwt7a.mpg,True,,3.119,75,data/processed/grid/s17_processed\srwt7a.npy
s17_processed,srwnzn.mpg,True,,4.640,74,data/processed/grid/s17_processed\srwnzn.npy
s17_processed,srwn3a.mpg,True,,4.830,75,data/processed/grid/s17_processed\srwn3a.npy
s17_processed,swaa1s.mpg,True,,3.172,75,data/processed/grid/s17_processed\swaa1s.npy
s17_processed,srwt5s.mpg,True,,4.397,75,data/processed/grid/s17_processed\srwt5s.npy
s17_processed,swaa3a.mpg,True,,3.496,74,data/processed/grid/s17_processed\swaa3a.npy
s17_processed,srwt4n.mpg,True,,6.170,74,data/processed/grid/s17_processed\srwt4n.npy
s17_processed,swag5s.mpg,True,,2.482,73,data/processed/grid/s17_processed\swag5s.npy
s17_processed,swaa2p.mpg,True,,4.771,74,data/processed/grid/s17_processed\swaa2p.npy
s17_processed,swag6p.mpg,True,,3.047,74,data/processed/grid/s17_processed\swag6p.npy
s17_processed,swam9s.mpg,True,,2.640,75,data/processed/grid/s17_processed\swam9s.npy
s17_processed,swan1a.mpg,True,,2.628,75,data/processed/grid/s17_processed\swan1a.npy
s17_processed,swag7a.mpg,True,,3.533,75,data/processed/grid/s17_processed\swag7a.npy
s17_processed,swam8n.mpg,True,,4.367,75,data/processed/grid/s17_processed\swam8n.npy
s17_processed,swaazn.mpg,True,,6.549,75,data/processed/grid/s17_processed\swaazn.npy
s17_processed,swag4n.mpg,True,,5.416,75,data/processed/grid/s17_processed\swag4n.npy
s17_processed,swanzp.mpg,True,,5.072,75,data/processed/grid/s17_processed\swanzp.npy
s17_processed,swba5s.mpg,True,,3.361,75,data/processed/grid/s17_processed\swba5s.npy
s17_processed,swat4p.mpg,True,,4.208,73,data/processed/grid/s17_processed\swat4p.npy
s17_processed,swat2n.mpg,True,,4.820,75,data/processed/grid/s17_processed\swat2n.npy
s17_processed,swat3s.mpg,True,,4.859,75,data/processed/grid/s17_processed\swat3s.npy
s17_processed,swat5a.mpg,True,,3.931,73,data/processed/grid/s17_processed\swat5a.npy
s17_processed,swba4n.mpg,True,,4.283,75,data/processed/grid/s17_processed\swba4n.npy
s17_processed,swba6p.mpg,True,,5.067,75,data/processed/grid/s17_processed\swba6p.npy
s17_processed,swbg9s.mpg,True,,4.579,74,data/processed/grid/s17_processed\swbg9s.npy
s17_processed,swba7a.mpg,True,,4.826,75,data/processed/grid/s17_processed\swba7a.npy
s17_processed,swbhzp.mpg,True,,2.793,75,data/processed/grid/s17_processed\swbhzp.npy
s17_processed,swbn4p.mpg,True,,2.700,75,data/processed/grid/s17_processed\swbn4p.npy
s17_processed,swbg8n.mpg,True,,5.396,73,data/processed/grid/s17_processed\swbg8n.npy
s17_processed,swbn2n.mpg,True,,4.570,75,data/processed/grid/s17_processed\swbn2n.npy
s17_processed,swbt6n.mpg,True,,3.874,72,data/processed/grid/s17_processed\swbt6n.npy
s17_processed,swbn5a.mpg,True,,4.604,73,data/processed/grid/s17_processed\swbn5a.npy
s17_processed,swbh1a.mpg,True,,5.384,73,data/processed/grid/s17_processed\swbh1a.npy
s17_processed,swbn3s.mpg,True,,5.342,75,data/processed/grid/s17_processed\swbn3s.npy
s17_processed,swbt7s.mpg,True,,3.608,75,data/processed/grid/s17_processed\swbt7s.npy
s17_processed,swbt8p.mpg,True,,4.216,74,data/processed/grid/s17_processed\swbt8p.npy
s17_processed,swig1s.mpg,True,,4.221,74,data/processed/grid/s17_processed\swig1s.npy
s17_processed,swbt9a.mpg,True,,4.426,72,data/processed/grid/s17_processed\swbt9a.npy
